id;nombre_grupoalimento_español;nombre_grupoalimento_inglés;nombre_espaÃ±ol;nombre_inglés;codificación_LanguaL;parte_comestible;luteina (ug por 100 g de porción comestible);carbohidratos (g por 100 g de porción comestible);luteina más zeaxantina (ug por 100 g de porción comestible);licopeno (ug por 100 g de porción comestible);sacarosa (g por 100 g de porción comestible);lactosa (g por 100 g de porción comestible);maltosa (g por 100 g de porción comestible);caroteno, total (precursores de la vitamina A) (ug por 100 g de porción comestible);carotenoides, totales (ug por 100 g de porción comestible);alfa-caroteno (ug por 100 g de porción comestible);beta-caroteno (ug por 100 g de porción comestible);equivalentes de beta-caroteno  (carotenoides provitamina A) (ug por 100 g de porción comestible);colecalciferol (ug por 100 g de porción comestible);retinol(vitamina A preformada) (ug por 100 g de porción comestible);Vitamina A equivalentes de retinol de actividades de retinos y carotenoides (ug por 100 g de porción comestible);Vitamina D (ug por 100 g de porción comestible);Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E (mg por 100 g de porción comestible);zeaxantina (ug por 100 g de porción comestible);ácido graso 10:0 (ácido cáprico) (g por 100 g de porción comestible);ácido graso 12:0 (láurico) (g por 100 g de porción comestible);ácido graso 14:0 (ácido mirístico) (g por 100 g de porción comestible);ácido graso 16:0 (ácido palmítico) (g por 100 g de porción comestible);ácido graso 16:1 n-7 cis (ácido palmitoléico) (g por 100 g de porción comestible);ácido graso 18:0 (ácido esteárico) (g por 100 g de porción comestible);ácido graso 18:1 n-9 cis (ácido oléico) (g por 100 g de porción comestible);ácido graso 18:2 (g por 100 g de porción comestible);ácido graso 18:3 (g por 100 g de porción comestible);ácido graso 20:0 (ácido araquídico) (g por 100 g de porción comestible);ácido graso 20:1 cis (ácido eicosenóico) (g por 100 g de porción comestible);ácido graso 20:4 n-6  (ácido araquidónico) (g por 100 g de porción comestible);ácido graso 20:5 (ácido eicosapentaenóico) (g por 100 g de porción comestible);ácido graso 22:6 n-3 (ácido docosahexaenóico) (g por 100 g de porción comestible);ácido graso 4:0 (ácido butírico) (g por 100 g de porción comestible);ácido graso 6:0 (ácido capróico) (g por 100 g de porción comestible);ácido graso 8:0 (ácido caprílico) (g por 100 g de porción comestible);ácidos grasos, monoinsaturados totales (g por 100 g de porción comestible);ácidos grasos, poliinsaturados totales (g por 100 g de porción comestible);ácidos grasos saturados totales (g por 100 g de porción comestible);ácidos grasos, trans totales (g por 100 g de porción comestible);fibra, dietetica total (g por 100 g de porción comestible);calcio (mg por 100 g de porción comestible);cloruro (mg por 100 g de porción comestible);hierro, total (mg por 100 g de porción comestible);potasio (mg por 100 g de porción comestible);magnesio (mg por 100 g de porción comestible);sodio (mg por 100 g de porción comestible);hierro, no hemo (mg por 100 g de porción comestible);fósforo (mg por 100 g de porción comestible);fructosa (g por 100 g de porción comestible);glucosa (g por 100 g de porción comestible);proteína, animal (g por 100 g de porción comestible);proteina, vegetal (g por 100 g de porción comestible);alcohol (etanol) (g por 100 g de porción comestible);energía, total (kcal por 100 g de porción comestible);grasa, total (lipidos totales) (g por 100 g de porción comestible);ácidos orgánicos, totales (g por 100 g de porción comestible);proteina, total (g por 100 g de porción comestible);agua (humedad) (mg por 100 g de porción comestible);agua (humedad) (g por 100 g de porción comestible);almidón, total (g por 100 g de porción comestible);brassicasterol (mg por 100 g de porción comestible);campesterol, total (mg por 100 g de porción comestible);colesterol (mg por 100 g de porción comestible);sitosterol (mg por 100 g de porción comestible);estigmasterol (mg por 100 g de porción comestible);azucares, totales (g por 100 g de porción comestible);cobre (mg por 100 g de porción comestible);ioduro (ug por 100 g de porción comestible);manganeso (mg por 100 g de porción comestible);niquel (ug por 100 g de porción comestible);selenio, total (ug por 100 g de porción comestible);zinc (cinc) (mg por 100 g de porción comestible);biotina (mg por 100 g de porción comestible);biotina (ug por 100 g de porción comestible);beta-criptoxantina (ug por 100 g de porción comestible);folato, total (ug por 100 g de porción comestible);niacina, preformada (mg por 100 g de porción comestible);equivalentes de niacina, totales (mg por 100 g de porción comestible);ácido pantoténico (vitamina B5) (mg por 100 g de porción comestible);piridoxina (mg por 100 g de porción comestible);riboflavina (mg por 100 g de porción comestible);tiamina (mg por 100 g de porción comestible);Vitamina B-12 (ug por 100 g de porción comestible);Vitamina B-6, Total (mg por 100 g de porción comestible);Vitamina C (ácido ascórbico) (mg por 100 g de porción comestible);ácido fólico (ug por 100 g de porción comestible)
2524;1;Milk and milk products;Yogur, desnatado, con cereales, manzana y ciruela;Yogurt, skimmed, with cereals, apple and plum;A0101 A0452 A0626 A0721 A0724 A0776 A0778 B1201 C0235 E0134 F0014 G0003 H0101 H0147 H0184 H0248 H0318 H0319 H0320 H0395 J0123 K0003 M0188 N0036 N0042 P0024 R0212 R0497 Z0112;1.000.000;;13,1;;;;;;;;;;;;;10,7;0;0;;;;;;;;;;;;;;;;;;;0,1;0;0,1;;1,1;105;;0,155;117,1;9,8;35,2;;95;;;;;0;70,728;0,2;;3,8;;81,8;;;;0,3;;;;0,031;14,4;0,0249;;1;0,341;;;;16;;0,43;;;0,19;0,03;0,4;0,42;0;
2525;1;Milk and milk products;Yogur, desnatado, con ciruela, albaricoque y fibra;Yogurt, skimmed, with plum, apricot and fiber;A0101 A0452 A0626 A0721 A0724 A0776 A0778 B1201 C0235 E0134 F0014 G0003 H0101 H0147 H0158 H0184 H0227 H0248 H0319 H0337 J0123 K0003 M0188 N0036 N0042 P0024 R0212 R0497 Z0112;1.000.000;;9,9;;;;;;;;;;;;;160;1;2,4;;;;;;;;;;;;;;;;;;;0;0;0;;1,3;111,4;;0,221;126,2;11,5;44,6;;;;;;;0;58,008;0,1;;4,1;;85,9;;;;1,2;;;;0,022;16,8;0,0223;;2,4;0,34;;;;3,8;;0,8;;;0,16;0,03;0,3;0,05;1,4;
2526;1;Milk and milk products;Yogur, desnatado, con fresa, grosella y fibra;Yogurt, skimmed, with strawberry, redcurrant and fiber;A0101 A0452 A0626 A0721 A0724 A0776 A0778 B1201 C0235 E0134 F0014 G0003 H0101 H0145 H0147 H0158 H0168 H0184 H0227 H0248 H0319 H0322 H0337 J0123 K0003 M0187 N0036 N0042 P0024 R0212 R0497 Z0112;1.000.000;;9,9;;;;;;;;;;;;;160;1;2,4;;;;;;;;;;;;;;;;;;;0;0;0;;1,3;110,6;;0,172;129,9;11,8;46;;79,1;;;;;0;58,008;0,1;;4,1;;85,9;;;;1,2;;;;0,021;16,8;0,0619;;2,4;0,354;;;;3,8;;0,8;;;0,16;0,03;0,3;0,05;1,4;
2527;1;Milk and milk products;Yogur, desnatado, con frutas;Yogurt, skimmed, with fruits;A0101 A0724 A0778 B1201 C0235 E0134 F0014 G0003 H0101 H0147 H0168 H0184 H0227 H0248 J0123 K0003 M0187 N0036 N0042 P0024 Z0112;1.000.000;;13,1;;;;;;;;;;;;10;10,67;0;0;;;;;;;;;;;;;;;;;;;0,1;0;0,1;;1,1;112,13;;0,16;210;12,78;64;;95;;;;;0;70,85304;0,2003;;3,83;;81,8;;;;0,3;;;;;14,35;;;1;0,33;;;;16;;0,43;;;0,19;0,03;0,4;0,42;0;
2528;1;Milk and milk products;Yogur, desnatado, con melocotón, frambuesa y fibra;Yogurt, skimmed, with peach, raspberry and fiber;A0101 A0452 A0626 A0721 A0724 A0776 A0778 B1201 C0235 E0134 F0014 G0003 H0101 H0147 H0168 H0184 H0248 J0123 K0003 M0188 N0036 N0042 P0024 R0212 R0497 Z0112;1.000.000;;9,9;;;;;;;;;;;;;160;1;2,4;;;;;;;;;;;;;;;;;;;0;0;0;;1,3;110,2;;0,144;118,8;10,3;43,4;;79,1;;;;;0;58,008;0,1;;4,1;;85,9;;;;1,2;;;;0,02;16,8;0,0238;;2,4;0,347;;;;3,8;;0,8;;;0,16;0,03;0,3;0,05;1,4;
2530;1;Milk and milk products;Yogur, desnatado, sabor natural;Yogurt, skimmed, plain flavour;A0101 A0724 A0778 B1201 C0235 E0119 F0014 G0003 H0101 H0184 H0248 J0123 K0003 M0188 N0036 N0042 P0024 Z0112;1.000.000;;6,3;;;;;;;;;;;;0,72;0,8;0;0;;;;;;;;;;;;;;;;;;;0,15;0;0,11;;0;140;;0,09;187;13,7;57;;109;;;;;0;46,0896;0,32;;4,3;;89,1;0;;;1;;;;;5,3;;;1;0,44;;;;4,7;;1,2;;;0,19;0,04;0,4;0,08;1,6;4,7
2531;1;Milk and milk products;Yogur, desnatado, sabor natural, azucarado;Yogurt, skimmed, plain flavour, sweetened;A0101 A0724 A0778 B1201 C0235 E0119 F0014 G0003 H0101 H0158 H0184 H0248 H0748 J0123 K0003 M0187 N0036 P0024 Z0112;1.000.000;;13,8;;;;;;;;;;;;0,72;0,8;0;0,03;;;;;;;;;;;;;;;;;;;0,1;0;0,11;;0;149;;0,1;191;17;66;;123;;;;;0;77,328;0,3;;4,5;;81,4;0;;;1;;;;;5;;;1;0,4;;;;5;;0,86;;;0,19;0,04;0,3;0,1;4;5
2532;1;Milk and milk products;Yogur, desnatado, aromatizado sabor s/e;Yogurt , skimmed, flavoured n/e;A0101 A0452 A0626 A0721 A0724 A0776 A0778 B1201 C0235 E0119 F0014 G0003 H0101 H0184 H0228 H0248 J0123 K0003 M0188 N0036 N0042 P0024 R0212 R0497 Z0112;1.000.000;;7;;;;;;;;;;;;;16;0,01;0,04;;;;;;;;;;;;;;;;;;;0,43;0;1;;0;183;150;0,08;234;17;70;;144;;;4,4;0;0;64,392;1,6;;5,3;;86,1;0;;;6;;;6;0,01;5;0;;3,3;0,89;;0;;11;0,115;0,115;0,59;0,05;0,21;0,04;0,56;0,085;0,8;11
2533;1;Milk and milk products;Yogur, entero, con cereales y fresas;Yogurt, whole milk, with cereals and strawberry;A0101 A0452 A0626 A0721 A0724 A0776 A0778 B1201 C0235 E0134 F0014 G0003 H0101 H0147 H0184 H0227 H0247 H0318 H0319 H0320 H0748 J0123 K0003 M0188 N0036 N0042 P0024 R0212 R0497 Z0112;1.000.000;;11,8;;;;;;;;;;;;;28,1;0,093;0,084;;;;;;;;;;;;;;;;;;;0,9;0,1;2,1;;0,5;98,9;;0,361;138,1;13,9;52,8;;95;;;;;0;91,728;3,3;;3,5;;80,7;;;;13;;;;0,043;24,3;0,2075;;1,3;0,415;;;;23;;0,124;;;0,163;0,036;0,15;0,042;0,1;
2534;1;Milk and milk products;Yogur, entero, con frutas del bosque;Yogurt, whole milk, with fruits of the forest;A0101 A0452 A0626 A0721 A0724 A0776 A0778 B1201 C0235 E0134 F0014 G0003 H0101 H0147 H0184 H0227 H0247 H0748 J0123 K0003 M0188 N0036 N0042 P0024 R0212 R0497 Z0112;1.000.000;;11,9;;;;;;;;;;;;;27,2;0,092;0,082;;;;;;;;;;;;;;;;;;;0,9;0,1;2,1;;0,5;100,9;;0,346;120,9;10,1;35,6;;88;;;;;0;90,432;3,2;;3,3;;80,6;;;;13;;;;0,027;24,3;0,0887;;1,3;0,319;;;;23;;0,124;;;0,163;0,036;0,15;0,042;0;
2535;1;Milk and milk products;Yogur, líquido, entero, con fresas;Drinking yogurt, whole milk, with strawberry;A0101 A0452 A0626 A0721 A0724 A0776 A0778 B1201 C0235 E0114 F0014 G0003 H0117 H0147 H0242 H0247 J0123 J0131 K0003 M0187 N0036 P0024 R0212 R0497 Z0112;1.000.000;;12,2;;;;;;;;;;;;;26,4;0,091;0,079;;;;;;;;;;;;;;;;;;;0,8;0,1;2;;0,5;105,5;;0,086;91;9;36,2;;88;;;;;0;90,768;3,1;;3,3;;81,3;;;;12;;;;0,02;24,3;0,0445;;1,3;0,295;;;;23;;0,124;;;0,163;0,036;0,15;0,042;0;
2536;1;Milk and milk products;Yogur, líquido, entero, con frutas;Drinking yogurt, whole milk, with fruits;A0101 A0724 A0778 B1201 C0235 E0121 F0014 G0003 H0101 H0136 H0147 H0158 H0184 H0247 H0362 J0123 K0003 M0187 N0036 P0024;1.000.000;;11,9;;;;;;;;;;;;;27,2;0,092;0,082;;;;;;;;;;;;;;;;;;;0,9;0,1;2,1;;0,5;118;;0,085;152;;41;;88;;;;;0;90,432;3,2;;3,3;;80,6;;;;13;;;;;24,3;;;1,3;0,469;;;;23;;0,42;;;0,163;0,036;0,15;0,042;0;
2537;1;Milk and milk products;Yogur, líquido, entero, sabor fresa;Drinking yogurt, whole milk, strawberry flavoured;A0101 A0452 A0626 A0721 A0724 A0776 A0778 B1201 C0235 E0102 F0014 G0003 H0101 H0158 H0184 H0247 H0395 J0123 K0003 M0187 N0036 N0042 P0024 R0212 R0497 Z0112;1.000.000;;15,6;;;;;;;;;;;;;27,4;0,05;0,08;;;;;;;;;;;;;;;;;;;0,97;0,08;2,1;;0;92,2;;0,046;103,2;8,6;29,7;;140;;;;;0;115,872;3,4;;5,4;;75,6;;;;11;;;;0,013;6;0,0034;;1;0,294;;;;13,5;;0,44;;;0,17;0,03;0,17;0,05;0,94;
2538;1;Milk and milk products;Yogur, líquido, entero, sabor fresa y plátano;Drinking yogurt, whole milk, strawberry and banana flavoured;A0101 A0452 A0626 A0721 A0724 A0776 A0778 B1201 C0235 E0139 F0014 G0003 H0101 H0158 H0247 H0362 H0395 J0123 K0003 M0187 N0036 P0024 R0212 R0497 Z0112;1.000.000;;15,6;;;;;;;;;;;;;27,4;0,05;0,08;;;;;;;;;;;;;;;;;;;0,97;0,08;2,1;;0;92,8;;0,05;99,9;9,1;27,9;;140;;;;;0;115,872;3,4;;5,4;;75,6;;;;11;;;;0,014;6;0,0037;;1;0,301;;;;13,5;;0,44;;;0,17;0,03;0,17;0,05;0,94;
2539;1;Milk and milk products;Yogur, líquido, entero, sabor frutas del bosque;Drinking yogurt, whole milk, fruits of the forest flavoured;A0101 A0452 A0626 A0721 A0724 A0776 A0778 B1201 C0235 E0102 F0014 G0003 H0101 H0158 H0184 H0247 H0362 H0395 J0123 K0003 M0187 N0036 P0024 R0212 R0497 Z0112;1.000.000;;15,6;;;;;;;;;;;;;27,4;0,05;0,08;;;;;;;;;;;;;;;;;;;0,97;0,08;2,1;;0;88,7;;0,043;106,7;7,9;31,2;;140;;;;;0;115,872;3,4;;5,4;;75,6;;;;11;;;;0,014;6;0,002;;1;0,287;;;;13,5;;0,44;;;0,17;0,03;0,17;0,05;0,94;
2540;1;Milk and milk products;Yogur, líquido, entero, sabor piña y coco;Drinking yogurt, whole milk, pineapple and coconut flavoured;A0101 A0452 A0626 A0721 A0724 A0776 A0778 B1201 C0235 E0102 F0014 G0003 H0101 H0157 H0158 H0184 H0247 H0395 J0123 K0003 M0187 N0036 N0042 P0024 R0212 R0497 Z0112;1.000.000;;15,6;;;;;;;;;;;;;27,4;0,05;0,08;;;;;;;;;;;;;;;;;;;0,97;0,08;2,1;;0;88,4;;0,05;102,1;9,1;27,9;;140;;;;;0;115,872;3,4;;5,4;;75,6;;;;11;;;;0,015;6;0,0066;;1;0,296;;;;13,5;;0,44;;;0,17;0,03;0,17;0,05;0,94;
2541;5;Fats and oils;Aceite de girasol;Sunflower oil;A0453 A0700 A0728 A0806 A1059 A1239 A1274 B1547 C0134 E0139 F0003 G0001 H0197 H0206 J0121 K0003 M0172 N0036 P0024 R0212 Z0112;1.000.000;;0;;;;;;;0;;;;;0;0;0;56;;;;0,09;6,34;;3,31;28,06;57,53;1,6;;;;0,04;;;;;25,38;63,5;10,62;0,27;0;0;;0;0;0;0;;0;;;;;0;887,112;99,9;;0;;0;;;;0;;;;;0;;;0;0;;;;0;;0;;;0;0;0;0;0;0
2542;5;Fats and oils;Aceite de lino;Flaxseed oil;A0453 A0700 A0728 A0806 A1059 A1239 A1274 B1700 C0134 E0139 F0014 G0001 H0197 H0206 J0121 K0003 M0172 N0036 P0024 R0212 Z0112;1.000.000;;0;;;;;;;0;;;;;0;0;0;17,5;;;;0;5,16;;4,08;19,5;15,69;55,47;;;;;;;;;20,2;66;9,4;;0;0;;0;0;0;0;;0;;;;;0;888;100;;0;;0;;;;0;;;;;0;;;0;0;;;;0;;0;;;0;0;0;0;0;0
2543;5;Fats and oils;Aceite de oliva;Olive oil;A0806 A0700 A1274 A0627 B1140 C0297 E0139 F0003 G0003 H0003 J0003 M0172 N0036 R0355;1.000.000;766,5;0;766,5;;;;;;;;;;;;3;0;12;;;;0,01;14;;2,75;69,16;11,28;0,69;;;;;;;;;71;11,93;17,06;0,11;0;0;;0;0;0;0;;0;;;;;0;887,112;99,9;;0;;0,1;;;;0;;;;;0;;;0;0;;;;0;;0;;;0;0;0;0;0;0
2544;5;Fats and oils;Aceite de oliva virgen extra;Extra virgin olive oil;A0453 A0700 A0728 A0806 A1059 A1239 A1274 B1299 C0140 E0139 F0003 G0003 H0003 J0003 K0003 M0292 N0042 P0188 R0212 Z0154;1.000.000;336;0;;;;;;;679;;;230;;;34;0;18,34;;;0;0,01;10,4;;2,2;78,2;6,8;0,7;;;0;0;0;;;;78,2;7,5;14,21;0;0;0;;0;0;0;0;;0;;;;;0;888;100;;0;;0;;0;3;0;94,2;0,7;;;0;;;0;0;;;;0;;0;;;0;0;0;0;0;
2545;5;Fats and oils;Aceite de oliva virgen extra, producción ecologica;Extra virgin olive oil, organic;A0453 A0700 A0728 A0806 A1059 A1239 A1274 B1299 C0140 E0139 F0003 G0003 H0003 J0003 K0003 M0292 N0042 P0188 R0212 Z0154 Z0210;1.000.000;;0;;;;;;;;;;205;;;34;0;19,76;;;;;10,56;0,43;3,04;81,61;3,68;0,41;0,2;0,07;;;;;;;;;;;0;0;;0;0;0;0;;0;;;;;0;888;100;;0;;0;;;;0;;;;;0;;;0;0;;;;0;;0;;;0;0;0;0;0;
2546;5;Fats and oils;Aceite de soja;Soye, oil;A0453 A0700 A0728 A0806 A1059 A1239 A1274 B1452 C0134 E0139 F0014 G0001 H0197 H0206 J0121 K0003 M0172 N0036 P0024 R0212 Z0112;1.000.000;;0;;;;;;;0;;;;;0;0;0;16,75;;;;0,07;10,05;;3,79;25,14;49,54;9;;;;;;;;;27,13;58,47;14,4;;0;0;;0;0;0;0;;0;;;;;0;887,9112;99,99;;0;;0,01;;;;0;;;;;0;;;0;0;;;;0;;0;;;0;0;0;0;0;0
2547;5;Fats and oils;Grasa de pollo;Chiken fat;A0714 A0726 A0793 A1015 A1258 A1275 B1457 C0253 E0001 F0003 G0001 H0003 J0003 K0032 M0172 N0036 P0024 R0212 Z0154;1.000.000;;0;;;;;;;;;;;;;0;4,8;0;;;;1;21;;;;;;;;;;;;;;44,7;20,9;29,8;;0;0;;0;0;0;0;;0;;;;;0;886,224;99,8;;0;;0,2;;;;85;;;;;0;;;0,2;0;;;;0;;0;;;0;0;0;0;0;
2548;5;Fats and oils;Lecitina de soja;Soy lecithin;A0722 A0735 A0852 B1452 C0001 E0001 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0003 Z0112;1.000.000;;8;;;;;;;;;;;;;0;0;8,18;;;;;;;;;;;;;;;;;;;5;35;13;;0;0;;0;1,2;0;0;;3,1;;;;;0;503,28;53;;0;;0;;;;0;;;;;0;;;0;0;;;;0;;0;;;0;0;0;0;0;
2549;5;Fats and oils;Manteca;Pork lard;A0702 A0728 A0809 A1028 A1264 A1274 B1136 C0253 E0151 F0003 G0003 H0367 J0131 K0004 M0137 N0036 P0024 R0001 Z0112;1.000.000;;0;;;;;;;;;;;;0;0;0;1,6;;;;;;;;;;;;;;;;;;;43;9,8;40,6;1,114;0;1;;0,1;1;1;1;;3;;;;;0;879,12;99;;0;;1;;;;93;;;;;0;;;0;0;;;;0;;0;;;0;0;0;0;0;
2550;5;Fats and oils;Mantequilla, baja en calorías;Butter, light;A0453 A0702 A0728 A0808 A1026 A1238 A1274 B1201 C0179 E0119 F0018 H0208 H0324 H0367 J0135 K0003 M0172 N0036 P0024 R0212 Z0112;1.000.000;;0;;;;;;;107;;;;;456;509,4;12;1,58;;;;;;;;;;;;;;;;;;;15,927;2,046;34,321;;0;48;;1,09;71;5;450;;34;;;;;0;502,752;55,1;;3,3;;42,1;;;;106;;;;;0;;;1;0,26;;;;1;;0,02;;;0,07;0,01;0,13;0,01;0;1
2551;5;Fats and oils;Margarina de maíz;Corn margarine;A0231 A0453 A0627 A0663 A0701 A0728 B1379 C0190 E0119 F0014 G0003 H0174 H0306 J0100 K0003 M0001 N0001 P0024 R0212 R0497 Z0112;1.000.000;;0,9;;;;;;;;;;;;662;731;3,8;7,5;;;0,28;0,39;10,77;;2,7;42,87;20,34;4,05;;;0;0;0;;;;32,7;31,95;13,75;4,832;0;30;;0;42;3;198;;23;;;;;0;717,744;80;;0,9;;18,2;;;;0;;;;;26;;;0;0;;;;1;;0,67;;;1,6;0,01;0,1;0,009;0,2;1
2552;5;Fats and oils;Margarina, baja en calorías;Margarine, light;A0453 A0702 A0728 A0807 A1026 A1238 A1274 B1347 C0179 E0119 F0018 H0208 H0324 H0367 J0135 K0003 M0172 N0036 P0024 R0212 Z0112;1.000.000;;0,4;;;;;;;500;;;;;;584;2,5;6;;;;;;;;;;;;;;;;;;;13,52;13,85;11,29;;0;12;;0,06;7;0,5;390;;8;;;;;0;363,4416;40;;1,62;;58;;;;0;;;;;26;;;0;0;;;;1;;0,36;;;0,022;0,006;0,06;0,005;0,1;1
2553;5;Fats and oils;Mayonesa con aceite de girasol;Mayonnaise sunflower oil;A0700 A0728 A0806 A1055 A1238 A1274 B1547 C0165 E0135 F0003 G0001 H0185 H0367 H0491 H0749 J0131 K0004 M0130 M0184 N0036 N0040 P0024 R0001 Z0112;1.000.000;;5,8;;;1,7;0;0;;;;;;;32;36,17;0,25;15,5;;;0;0;4,522;;2,108;24,452;36,678;0,56;;;0;0;0;;;;18,19;43,9;11,42;0,4;0;12;;0,4;18;4;580;;48;0,4;0,3;;;0;700,296;75,6;;1,3;;16,32;;;;100;;;;;35;;;0;0,1;;;;10;;1;;;0,05;0,02;0,48;0,1;0;10
2554;5;Fats and oils;Mayonesa, baja en calorías;Mayonnaise light;A0453 A0700 A0728 A0806 A1056 A1238 A1274 B1547 C0165 E0135 F0003 G0001 H0186 H0200 H0221 H0247 H0367 J0001 K0003 M0130 N0040 P0024 R0212 Z0112;1.000.000;;10,8;;;2,5;0;0;;0;;;;;0;0;0;14;;;;;;;;;;;;;;;;;;;6,88;15,7;4,19;;0;10;;0,3;10;10;750;;1;1;1,1;;;0;297,672;28,1;;1;;60,1;;;;50;;;;;35;;;0;0,1;;;;10;;0,24;;;0,05;0,02;0,48;0,1;0;10
2555;5;Fats and oils;Nata montada;Whipped cream;A0453 A0721 A0728 A0810 A1034 A1259 A1274 B1201 C0001 E0139 F0014 G0003 H0202 J0123 K0003 M0001 N0001 P0024 R0212 Z0112;1.000.000;;3,27;;;;;;;143;;;;;315;339;1,1;0,712;;;;;;;;;;;;;;;;;;;9,71;0,82;17,72;;0;80;;0,03;112;10;34;;63;;;;;0;304,4664;31,7;;2,36;;62,7;;;;109;;;;;2,4;;;1;0,26;;;;4;;0,617;;;0,15;0,025;0,4;0,036;1;4
2556;12;Miscellaneous foods;Vinagre de manzana;Apple vinegar;A0302 A0722 A0735 A0852 A1200 B1245 C0167 E0123 F0014 G0014 H0148 J0104 K0004 M0102 M0130 N0036 N0040 P0024 R0001 Z0112;1.000.000;;0,6;;;;;;;0;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;0;0;0;;0;15;;0,5;89;22;20;;32;;;;;0;4,08;0;;0,4;;99;;;;0;;;;;0;;;1;0,1;;;;0;;0;;;0;0;0;0;0;0
2557;12;Miscellaneous foods;Vinagre balsámico;Balsamic vinegar;A0302 A0722 A0735 A0852 A1200 B1329 C0005 E0109 F0014 G0013 H0719 J0104 K0004 M0130 N0040 P0024 R0001 Z0112;1.000.000;;17,03;;;;;;;;;;;;;0;0;0;;;;;;;;;;;;;;;;;;;0;0;0;;0;27;;0,72;112;12;23;;19;;;;;0;71,4816;0;;0,49;;76,5;;;;0;;;;;0;;;0;0,08;;;;0;;0;;;0;0;0;0;0;0
2558;12;Miscellaneous foods;Vainilla;Vanilla;A0300 A0735 A0855 B1355 C0167 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024 Z0205 Z0215;1.000.000;;12,7;;;;;;;0;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;0,01;0,004;0,01;;0;11;;0,12;148;12;9;;6;;;;;0;52,5936;0,06;;0,06;;87,2;0;;;0;;;;;;;;0;0,11;;;;0;;0,43;;;0,095;0,011;0;0,026;0;0
2559;12;Miscellaneous foods;Tomillo, seco;Thyme, dried;A0853 A1166 A1248 A1272 B2134 C0001 E0117 F0003 G0003 H0003 H0138 J0116 K0003 M0172 N0036 P0024 Z0204;1.000.000;;57,1;;;;;;;2280;;;;;0;380;0;0;;;;;;;;;;;;;;;;;;;0;0;0;;18,6;1890;;123,6;814;220;55;;201;;;;;0;335,808;7,4;;9,1;;7,8;;;;0;;;;;0;;;0;0;;;;0;;4,94;;;0,399;0,513;0;0;0;0
2560;12;Miscellaneous foods;Tomate frito;Tomato, fried;A0663 A0705 A0731 A0825 A1009 A1281 B1276 C0165 E0144 F0003 G0003 H0212 H0221 H0367 J0003 K0004 M0156 N0042 P0024 R0001 Z0112;1.000.000;114;5,2;114;14571;;;;;660;0;315;;;16;53;0,27;0,58;;;0;0;0,26;;0,15;1,021;2,133;0;;;0;0;0;;;;1,1;3,3;0,62;0,02;1,6;12,6;;0,51;280;12,5;340;;39;;;;;0;84,168;6,4;;1,5;;85,3;;;;0;;;;;1,4;;;0,95;0,2;;;0;17,1;;0,76;;;0,02;0,08;0;0,11;17,5;17,1
2561;12;Miscellaneous foods;Tabasco;Tabasco, sauce;A0853 A1166 A1248 A1272 B2061 C0001 E0109 F0003 G0003 H0003 H0138 J0116 K0003 M0172 N0036 P0024 Z0204;1.000.000;;0,8;;;;;;;919;;;;;0;492;0;0,01;;;;;;;;;;;;;;;;;;;0,061;0,401;0,106;;0,6;12;;1,16;128;12;633;;23;;;;;0;15,276;0,76;;1,29;;95,17;;;;0;;;;;0;;;0,5;0,16;;;;1;;0,178;;;0,084;0,032;0;0,154;4,5;1
2562;12;Miscellaneous foods;Surimi;Surimi;A0717 A0727 A0801 A1124 A1265 A1285 B1222 C0236 E0119 F0014 G0003 H0209 H0257 H0367 H0370 J0142 K0003 M0172 N0036 P0188 Z0112;1.000.000;;6,1;;;;;;;0;;;;;0;0;0;0,85;;;;;;;;;;;;;;;;;;;0,15;0,13;0,18;;0;13;;0,3;64;14;700;;60;;;;;0;91,08;0,7;;14,7;;76,8;;;;35;;;;;;;;28,1;0,1;;;;1;;0,22;;;0,04;0,02;1;0;0;1
2563;12;Miscellaneous foods;Suplemento proteico;Protein supplement;A0467 A0722 A0735 A0852 B1049 C0236 E0001 F0014 G0003 H0138 H0164 J0116 K0003 M0001 N0001 P0188 R0212 Z0112;1.000.000;;0;;;;;;;0;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;0,671;1,729;0,871;;0;200;;16;100;40;1188;;862;;;;;0;393,54;4;;87,75;;4,42;;;;0;;;;;0;;;0;4;;;;200;;0,3;;;0,1;0,2;0;0;0;200
2564;12;Miscellaneous foods;Sopa de sobre, sin reconstituir;Instant soup, dried;A0467 A0722 A0735 A0865 A1061 B1217 C0001 E0149 F0014 G0014 H0138 H0152 H0171 H0212 J0116 K0001 M0172 N0036 P0024 R0212 Z0112;1.000.000;;58,24;;;;;;;0;;;;;11,8;11,79;0;0,27;;;;;;;;;;;;;;;;;;;1,66;0,44;1,74;;2,2;27,3;;2,1;319,2;34,2;613,2;;194,4;;;;;0;320,9976;4,34;;10,99;;11,29;;;;74;;;;;6,9;;;63,2;1,8;;;;3,42;;0,3;;;0;0,01;2,3;0,13;0;3,42
